"Image_Filename","annotation_area_sqm","Porifera indet. ","Asconema msp 1","Caulophacus msp. 1","Cladorhizidae msp 1","Polychaeta indet. ","Polychaeta msp 1","Polychaeta msp 2","Polychaeta msp 3","Polychaeta msp 5","Actiniaria msp 1","Actiniaria msp 2","Zoantharia msp 1","Tubelariidae msp 1","Asteroidea msp. 1","Ophiuroidea","Elpidiidae msp 1","Polychaeta msp 4","Enteropneusta msp 1","Nemertea msp 1","Crustacea indet","Amphipoda indet. ","Amphipoda msp 1","Amphipoda msp 2","Amphipoda msp 3","Amphipoda msp 4","Amphipoda msp 5","Isopoda indet. ","Isopoda msp 1","Isopoda msp 2","Decapoda indet. ","Caridea msp 1","Caridea msp 2","Caridea msp 3","Caridea msp 4 (juveniles)","Bivalvia msp 1","Animal indet","Image unique ID","Cruise","Dive ID","Date/Time","Date","Time","Longitude (DD)","Latitude (DD)","Depth water (m)","Depth min","Depth max","Slope","Distance group","Annotator","Altitude/Image quality (0 to 3)","Overlap (e.g. Not annotated - overlap with previous image)","Hydrothermal vent field (Vent/Near Vent/Far)","Notes on observations","Annotation area","Habitat_description","Uncertainty_coordinates","EEZ","PA","Type of Record","Title","Institution","Sampling method","Device"
"TIMER_2019_10_01_at_22_49_59_CP4A6618.JPG",2.7892172163861,0,0,0.717047058,0,0,0,0.717047058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358523529,0,0,0.358523529,0,0,0,0,0,0,0,0.358523529,0,0,0,299,"HACON2019","KH19_24_OFOBS03","2019-10-01T22:49:59","2019-10-01","22:49:59",-5.95512494,82.89432626,4034.9,3984.9,4084.9,0,"350m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","",1,"Sponge cemetery | Accumulation of Spicule: High coverage (>50%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_01_at_22_50_19_CP4A6619.JPG",1.5272951411424,0,0,0,0,0,0,0.654752296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654752296,0,0.654752296,0,0,0,0,0,0,0,0,300,"HACON2019","KH19_24_OFOBS03","2019-10-01T22:50:19","2019-10-01","22:50:19",-5.9550127,82.89432456,4034.9,3984.9,4084.9,0,"350m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","",1,"Sponge cemetery | Accumulation of Spicule: High coverage (>50%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_01_at_22_50_39_CP4A6620.JPG",1.8108866527597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552215678,0,0,0,0,0,0,0,0,0,0,0,0.552215678,0,0,0,0,0,0,0,0,301,"HACON2019","KH19_24_OFOBS03","2019-10-01T22:50:39","2019-10-01","22:50:39",-5.9549119,82.8943242,4034.9,3984.9,4084.9,0,"350m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","",1,"Muddy sediments | Accumulation of Spicule: High coverage (>50%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_01_at_22_51_22_CP4A6623.JPG",1.342129411521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,"HACON2019","KH19_24_OFOBS03","2019-10-01T22:51:22","2019-10-01","22:51:22",-5.95471072,82.89432366,4033.7,3983.7,4083.7,0,"350m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments | Accumulation of Spicule: Small coverage (<10%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_01_at_22_51_43_CP4A6624.JPG",1.6759799577735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596665846,0,0,0,0,0,0,0,0,0,0,304,"HACON2019","KH19_24_OFOBS03","2019-10-01T22:51:43","2019-10-01","22:51:43",-5.9546017,82.89432398,4033.7,3983.7,4083.7,0,"350m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","",1,"Muddy sediments | Accumulation of Spicule: Small coverage (<10%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_01_at_22_52_02_CP4A6625.JPG",1.147505733148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,"HACON2019","KH19_24_OFOBS03","2019-10-01T22:52:02","2019-10-01","22:52:02",-5.9544951,82.8943249,4033.7,3983.7,4083.7,0,"350m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments | Accumulation of Spicule: Medium coverage (10%-50%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_01_at_22_52_45_CP4A6627.JPG",2.7389282008321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365106321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,"HACON2019","KH19_24_OFOBS03","2019-10-01T22:52:45","2019-10-01","22:52:45",-5.9542501,82.8943267,4032.5,3982.5,4082.5,0,"350m","José Santos",1,"No overlap","Outside Aurora Seamount","",1,"Muddy sediments | Accumulation of Spicule: High coverage (>50%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_01_at_22_53_04_CP4A6628.JPG",1.8241334105487,0,0,0,0,0,0,0.548205517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548205517,0,0,0,0.548205517,0,0,0,0.548205517,0,0,0,0,308,"HACON2019","KH19_24_OFOBS03","2019-10-01T22:53:04","2019-10-01","22:53:04",-5.95411394,82.89432622,4032.5,3982.5,4082.5,0,"350m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","",1,"Muddy sediments | Accumulation of Spicule: Medium coverage (10%-50%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_01_at_22_53_44_CP4A6630.JPG",1.8519334235056,0,0,0,0,0,0,2.159904859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539976215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,"HACON2019","KH19_24_OFOBS03","2019-10-01T22:53:44","2019-10-01","22:53:44",-5.95390506,82.89432108,4031.2,3981.2,4081.2,0,"350m","José Santos",1,"No overlap","Outside Aurora Seamount","",1,"Muddy sediments | Accumulation of Spicule: Medium coverage (10%-50%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_01_at_22_54_04_CP4A6631.JPG",1.5286811956352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,"HACON2019","KH19_24_OFOBS03","2019-10-01T22:54:04","2019-10-01","22:54:04",-5.9537836,82.8943194,4031.2,3981.2,4081.2,0,"350m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","",1,"Muddy sediments | Accumulation of Spicule: Small coverage (<10%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_01_at_22_54_25_CP4A6632.JPG",0.98406529234985,0,0,0,0,0,0,1.016192734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,"HACON2019","KH19_24_OFOBS03","2019-10-01T22:54:25","2019-10-01","22:54:25",-5.95367,82.894319,4031.2,3981.2,4081.2,0,"350m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","",1,"Muddy sediments | Accumulation of Spicule: Small coverage (<10%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_01_at_22_54_46_CP4A6633.JPG",1.6267204438732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614733775,0,0,0,0,0,0,0,0,313,"HACON2019","KH19_24_OFOBS03","2019-10-01T22:54:46","2019-10-01","22:54:46",-5.9535631,82.8943172,4031.2,3981.2,4081.2,0,"350m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","Bioturbation tunnels",1,"Muddy sediments | Accumulation of Spicule: Small coverage (<10%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_01_at_22_55_06_CP4A6634.JPG",1.8475582019042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541254938,0,0,0,0,0,0,0,0,314,"HACON2019","KH19_24_OFOBS03","2019-10-01T22:55:06","2019-10-01","22:55:06",-5.95346172,82.89431686,4029.9,3979.9,4079.9,0,"350m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","",1,"Muddy sediments | Accumulation of Spicule: Small coverage (<10%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_01_at_22_55_27_CP4A6635.JPG",1.4549801883199,0,0,0,0,0,0,0.687294582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,"HACON2019","KH19_24_OFOBS03","2019-10-01T22:55:27","2019-10-01","22:55:27",-5.9533581,82.89431564,4029.9,3979.9,4079.9,0,"400m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","",1,"Muddy sediments | Accumulation of Spicule: Small coverage (<10%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_01_at_22_55_48_CP4A6636.JPG",1.7204752451025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.162469501,0,0,0,0,0,0,0,0,316,"HACON2019","KH19_24_OFOBS03","2019-10-01T22:55:48","2019-10-01","22:55:48",-5.95325596,82.89431394,4029.9,3979.9,4079.9,0,"400m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","",1,"Muddy sediments | Accumulation of Spicule: Small coverage (<10%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_01_at_22_56_09_CP4A6637.JPG",0.8233458936286,0,0,0,0,0,0,1.21455637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,"HACON2019","KH19_24_OFOBS03","2019-10-01T22:56:09","2019-10-01","22:56:09",-5.95314764,82.89431324,4029.9,3979.9,4079.9,0,"400m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","",1,"Muddy sediments | Accumulation of Spicule: Small coverage (<10%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_01_at_22_56_30_CP4A6638.JPG",2.3372515497639,0,0,0.427852963,0,0,0,0.855705925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427852963,0,0,0,0,0,0,0,0,318,"HACON2019","KH19_24_OFOBS03","2019-10-01T22:56:30","2019-10-01","22:56:30",-5.95308288,82.89430916,4029.9,3979.9,4079.9,0,"400m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","",1,"Sponge cemetery | Accumulation of Spicule: High coverage (>50%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_01_at_22_56_51_CP4A6639.JPG",1.1040511128711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,"HACON2019","KH19_24_OFOBS03","2019-10-01T22:56:51","2019-10-01","22:56:51",-5.9529778,82.8943065,4028.6,3978.6,4078.6,0,"400m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","",1,"Muddy sediments | Accumulation of Spicule: Medium coverage (10%-50%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_01_at_22_57_11_CP4A6640.JPG",2.7079853327418,0,0,0,0,0,0,0,0,0,0,0.369278219,0,0,0,0.738556437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369278219,320,"HACON2019","KH19_24_OFOBS03","2019-10-01T22:57:11","2019-10-01","22:57:11",-5.95287562,82.89430674,4028.6,3978.6,4078.6,0,"400m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","",1,"Muddy sediments | Accumulation of Spicule: Medium coverage (10%-50%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_01_at_22_57_31_CP4A6641.JPG",1.8465741239383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.083086768,0,0,0,0,0,0,0,0,321,"HACON2019","KH19_24_OFOBS03","2019-10-01T22:57:31","2019-10-01","22:57:31",-5.9527658,82.8943046,4028.6,3978.6,4078.6,0,"400m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","",1,"Muddy sediments | Accumulation of Spicule: Small coverage (<10%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
"TIMER_2019_10_01_at_22_57_52_CP4A6642.JPG",1.9963649867068,0,0,0,0,0,0,0.500910408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500910408,0,1.001820816,0,0,0,0,0,0,0,0,0,0,0,0,322,"HACON2019","KH19_24_OFOBS03","2019-10-01T22:57:52","2019-10-01","22:57:52",-5.9526522,82.89430066,4028.6,3978.6,4078.6,0,"400m","José Santos",1,"Partial overlap (annotated)","Outside Aurora Seamount","",1,"Muddy sediments | Accumulation of Spicule: Small coverage (<10%)",50,"DK","present","MachineObservation","Megafauna composition in Aurora seamount and hydrothermal vent field (High Arctic) identified during the 'HACON expedition 2019' with the RV Kronprins Haakon (cruise no. 2019708)","University of Aveiro","Seafloor images collected during the 'HACON expedition' with the RV Kronprins Haakon (cruise no. 2019708) (HK19) to the AURORA seamount, high Arctic, 19/09/2019 - 16/10/2019, https://doi.org/10.1594/PANGAEA.943364 ","Ocean Floor Observation and Bathymetry System (OFOBS)"
